t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
243.005,1787162597.608,-61,-94,648,100,80,1
244.005,1787162598.607,-61,-94,680,100,80,1
245.000,1787162599.603,-61,-94,680,100,80,1
246.003,1787162600.605,-61,-94,680,100,80,1
247.005,1787162601.608,-61,-94,680,100,80,1
248.002,1787162602.604,-61,-94,680,100,80,1
249.005,1787162603.607,-60,-94,720,100,80,1
250.005,1787162604.607,-61,-94,720,100,80,1
251.002,1787162605.604,-60,-94,720,100,80,1
252.002,1787162606.603,-60,-94,720,100,80,1
253.005,1787162607.607,-61,-94,720,100,80,1
254.005,1787162608.607,-60,-94,612,100,80,1
255.005,1787162609.607,-60,-94,612,100,80,1
256.002,1787162610.604,-61,-94,612,100,80,1
257.001,1787162611.604,-61,-94,612,100,80,1
258.002,1787162612.603,-61,-94,612,100,80,1
259.005,1787162613.608,-61,-94,648,100,80,1
260.001,1787162614.604,-63,-94,648,100,80,1
261.005,1787162615.607,-63,-94,648,100,80,1
262.005,1787162616.607,-61,-94,648,100,80,1
263.001,1787162617.604,-62,-94,648,100,80,1
264.001,1787162618.604,-61,-94,612,100,80,1
265.002,1787162619.603,-61,-94,612,100,80,1
266.004,1787162620.606,-62,-94,612,100,80,1
267.005,1787162621.607,-62,-94,612,100,80,1
268.003,1787162622.605,-61,-94,612,100,80,1
269.001,1787162623.603,-61,-94,648,100,80,1
270.000,1787162624.602,-61,-94,648,100,80,1
271.002,1787162625.605,-61,-94,648,100,80,1
272.003,1787162626.607,-61,-94,648,100,80,1
273.001,1787162627.604,-61,-94,648,100,80,1
274.001,1787162628.604,-61,-94,154,100,80,1
275.005,1787162629.608,-61,-94,154,100,80,1
276.005,1787162630.608,-61,-94,154,100,80,1
277.005,1787162631.608,-61,-94,154,100,80,1
278.005,1787162632.607,-60,-94,154,100,80,1
279.001,1787162633.604,-59,-94,720,100,80,1
280.005,1787162634.608,-59,-94,720,100,80,1
281.005,1787162635.608,-60,-94,720,100,80,1
282.003,1787162636.605,-61,-94,720,100,80,1
283.005,1787162637.608,-60,-94,720,100,80,1
284.003,1787162638.606,-62,-94,137,100,80,1
285.005,1787162639.607,-61,-94,137,100,80,1
286.004,1787162640.607,-61,-94,137,100,80,1
287.005,1787162641.608,-61,-94,137,100,80,1
288.004,1787162642.607,-61,-94,137,100,80,1
289.005,1787162643.608,-61,-94,648,100,80,1
290.003,1787162644.606,-61,-94,648,100,80,1
291.002,1787162645.605,-61,-94,648,100,80,1
292.004,1787162646.608,-62,-94,648,100,80,1
293.005,1787162647.608,-62,-94,648,100,80,1
294.003,1787162648.606,-61,-94,648,100,80,1
295.003,1787162649.610,-61,-94,648,100,80,1
296.001,1787162650.604,-59,-94,648,100,80,1
297.003,1787162651.606,-60,-94,648,100,80,1
298.003,1787162652.605,-61,-94,648,100,80,1
299.006,1787162653.619,-60,-94,154,100,80,1
300.000,1787162654.602,-62,-94,154,100,80,1
301.002,1787162655.604,-60,-94,154,100,80,1
302.004,1787162656.608,-60,-94,154,100,80,1
303.005,1787162657.608,-60,-94,154,100,80,1
304.002,1787162658.606,-61,-94,648,100,80,1
305.005,1787162659.608,-62,-94,648,100,80,1
306.005,1787162660.607,-61,-94,648,100,80,1
307.004,1787162661.608,-61,-94,648,100,80,1
308.005,1787162662.608,-62,-94,648,100,80,1
309.001,1787162663.605,-62,-94,576,100,80,1
310.004,1787162664.608,-62,-94,576,100,80,1
311.002,1787162665.605,-62,-94,576,100,80,1
312.001,1787162666.604,-61,-94,576,100,80,1
313.005,1787162667.608,-61,-94,576,100,80,1
314.005,1787162668.609,-61,-94,680,100,80,1
315.005,1787162669.608,-61,-94,680,100,80,1
316.005,1787162670.608,-61,-94,680,100,80,1
317.005,1787162671.609,-61,-94,680,100,80,1
318.001,1787162672.604,-61,-94,680,100,80,1
319.005,1787162673.609,-61,-94,648,100,80,1
320.005,1787162674.609,-61,-94,648,100,80,1
321.005,1787162675.609,-61,-94,648,100,80,1
322.005,1787162676.609,-61,-94,648,100,80,1
323.005,1787162677.609,-62,-94,648,100,80,1
324.001,1787162678.604,-62,-94,648,100,80,1
325.005,1787162679.609,-62,-94,648,100,80,1
326.005,1787162680.608,-62,-94,648,100,80,1
327.003,1787162681.607,-60,-94,648,100,80,1
328.000,1787162682.605,-61,-94,648,100,80,1
329.005,1787162683.608,-61,-94,612,100,80,1
330.005,1787162684.609,-60,-94,612,100,80,1
331.005,1787162685.608,-61,-94,612,100,80,1
332.001,1787162686.604,-62,-94,612,100,80,1
333.002,1787162687.605,-62,-94,612,100,80,1
334.005,1787162688.608,-62,-94,648,100,80,1
335.004,1787162689.607,-61,-94,648,100,80,1
336.003,1787162690.607,-63,-94,648,100,80,1
337.003,1787162691.606,-62,-94,648,100,80,1
338.005,1787162692.608,-61,-94,648,100,80,1
339.002,1787162693.605,-61,-94,576,100,80,1
340.005,1787162694.608,-61,-94,576,100,80,1
341.005,1787162695.608,-62,-94,576,100,80,1
342.004,1787162696.607,-62,-94,576,100,80,1
343.005,1787162697.608,-60,-94,576,100,80,1
344.005,1787162698.608,-59,-94,576,100,80,1
345.001,1787162699.604,-61,-94,576,100,80,1
346.001,1787162700.604,-61,-94,576,100,80,1
347.005,1787162701.608,-60,-94,576,100,80,1
348.005,1787162702.608,-62,-94,576,100,80,1
349.004,1787162703.607,-62,-94,544,100,80,1
