t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
170.005,1787164419.518,-59,-94,648,100,80,1
171.001,1787164420.513,-59,-94,648,100,80,1
172.000,1787164421.514,-59,-94,648,100,80,1
173.004,1787164422.517,-59,-94,648,100,80,1
174.005,1787164423.518,-58,-94,648,100,80,1
175.000,1787164424.513,-60,-94,720,100,80,1
176.005,1787164425.517,-59,-94,720,100,80,1
177.003,1787164426.515,-59,-94,720,100,80,1
178.005,1787164427.518,-58,-94,720,100,80,1
179.005,1787164428.517,-58,-94,720,100,80,1
180.001,1787164429.514,-58,-94,154,100,80,1
181.001,1787164430.514,-58,-94,154,100,80,1
182.000,1787164431.515,-59,-94,154,100,80,1
183.003,1787164432.515,-59,-94,154,100,80,1
184.003,1787164433.516,-57,-94,154,100,80,1
185.001,1787164434.514,-59,-94,648,100,80,1
186.002,1787164435.514,-59,-94,648,100,80,1
187.005,1787164436.517,-59,-94,648,100,80,1
188.002,1787164437.515,-59,-94,648,100,80,1
189.004,1787164438.516,-59,-94,648,100,80,1
190.003,1787164439.515,-59,-94,648,100,80,1
191.002,1787164440.514,-59,-94,648,100,80,1
192.005,1787164441.517,-59,-94,648,100,80,1
193.001,1787164442.513,-59,-94,648,100,80,1
194.004,1787164443.517,-59,-94,648,100,80,1
195.000,1787164444.513,-60,-94,576,100,80,1
196.004,1787164445.516,-59,-94,576,100,80,1
197.002,1787164446.514,-60,-94,576,100,80,1
198.005,1787164447.517,-61,-94,576,100,80,1
199.005,1787164448.517,-59,-94,576,100,80,1
200.005,1787164449.517,-59,-94,648,100,80,1
201.001,1787164450.514,-59,-94,648,100,80,1
202.000,1787164451.514,-60,-94,648,100,80,1
203.002,1787164452.514,-59,-94,648,100,80,1
204.002,1787164453.514,-60,-94,648,100,80,1
205.003,1787164454.516,-60,-94,680,100,80,1
206.001,1787164455.513,-61,-94,680,100,80,1
207.005,1787164456.517,-61,-94,680,100,80,1
208.002,1787164457.514,-61,-94,680,100,80,1
209.003,1787164458.516,-59,-94,680,100,80,1
210.002,1787164459.514,-59,-94,648,100,80,1
211.001,1787164460.514,-60,-94,648,100,80,1
212.002,1787164461.514,-60,-94,648,100,80,1
213.005,1787164462.517,-59,-94,648,100,80,1
214.002,1787164463.516,-61,-94,648,100,80,1
215.003,1787164464.516,-60,-94,648,100,80,1
216.001,1787164465.514,-61,-94,648,100,80,1
217.003,1787164466.516,-59,-94,648,100,80,1
218.002,1787164467.516,-60,-94,648,100,80,1
219.003,1787164468.516,-60,-94,648,100,80,1
220.002,1787164469.515,-60,-94,648,100,80,1
221.002,1787164470.515,-61,-94,648,100,80,1
222.002,1787164471.515,-59,-94,648,100,80,1
223.001,1787164472.514,-60,-94,648,100,80,1
224.002,1787164473.514,-60,-94,648,100,80,1
225.001,1787164474.515,-60,-94,648,100,80,1
226.001,1787164475.515,-60,-94,648,100,80,1
227.005,1787164476.517,-61,-94,648,100,80,1
228.002,1787164477.514,-61,-94,648,100,80,1
229.002,1787164478.515,-60,-94,648,100,80,1
