t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
41.008,1787177182.687,-39,-94,1200,36,80,0
42.002,1787177183.680,-41,-94,1200,36,80,0
43.006,1787177184.685,-39,-94,1200,36,80,0
44.002,1787177185.681,-40,-94,1200,36,80,0
45.007,1787177186.686,-40,-94,1200,36,80,0
46.004,1787177187.684,-40,-94,1200,36,80,0
47.000,1787177188.679,-40,-94,1200,36,80,0
48.002,1787177189.680,-40,-94,1200,36,80,0
49.010,1787177190.689,-40,-94,1200,36,80,0
50.008,1787177191.688,-40,-94,1200,36,80,0
51.007,1787177192.687,-40,-94,1200,36,80,0
52.010,1787177193.689,-40,-94,1200,36,80,0
53.002,1787177194.681,-40,-94,1200,36,80,0
54.002,1787177195.681,-40,-94,1200,36,80,0
55.002,1787177196.681,-40,-94,1200,36,80,0
56.001,1787177197.680,-40,-94,1200,36,80,0
57.002,1787177198.681,-40,-94,1200,36,80,0
58.004,1787177199.683,-40,-94,1200,36,80,0
59.002,1787177200.681,-40,-94,286,36,80,0
60.004,1787177201.683,-40,-94,286,36,80,0
61.008,1787177202.687,-40,-94,286,36,80,0
62.002,1787177203.682,-40,-94,286,36,80,0
63.002,1787177204.681,-40,-94,286,36,80,0
64.002,1787177205.681,-40,-94,1200,36,80,0
65.007,1787177206.687,-39,-94,1200,36,80,0
66.010,1787177207.689,-40,-94,1200,36,80,0
67.002,1787177208.681,-40,-94,1200,36,80,0
68.006,1787177209.685,-40,-94,1200,36,80,0
69.009,1787177210.689,-40,-94,1200,36,80,0
70.007,1787177211.687,-40,-94,1200,36,80,0
71.010,1787177212.690,-40,-94,1200,36,80,0
72.010,1787177213.689,-40,-94,1200,36,80,0
73.006,1787177214.685,-40,-94,1200,36,80,0
74.004,1787177215.683,-40,-94,1200,36,80,0
75.010,1787177216.689,-40,-94,1200,36,80,0
76.002,1787177217.681,-40,-94,1200,36,80,0
77.010,1787177218.689,-40,-94,1200,36,80,0
78.010,1787177219.689,-40,-94,1200,36,80,0
79.007,1787177220.686,-40,-94,1200,36,80,0
80.004,1787177221.684,-40,-94,1200,36,80,0
81.002,1787177222.681,-40,-94,1200,36,80,0
82.008,1787177223.688,-40,-94,1200,36,80,0
83.009,1787177224.688,-39,-94,1200,36,80,0
84.004,1787177225.683,-39,-94,1200,36,80,0
85.006,1787177226.685,-40,-94,1200,36,80,0
86.007,1787177227.687,-39,-94,1200,36,80,0
87.002,1787177228.681,-40,-94,1200,36,80,0
88.008,1787177229.688,-40,-94,1200,36,80,0
89.004,1787177230.684,-40,-94,1200,36,80,0
90.008,1787177231.687,-39,-94,1200,36,80,0
91.010,1787177232.689,-40,-94,1200,36,80,0
92.010,1787177233.689,-40,-94,1200,36,80,0
93.005,1787177234.684,-40,-94,1200,36,80,0
94.007,1787177235.686,-39,-94,1200,36,80,0
95.002,1787177236.682,-40,-94,1200,36,80,0
96.004,1787177237.683,-40,-94,1200,36,80,0
97.007,1787177238.686,-39,-94,1200,36,80,0
98.010,1787177239.690,-39,-94,1200,36,80,0
99.001,1787177240.682,-40,-94,286,36,80,0
100.010,1787177241.690,-40,-94,286,36,80,0
101.006,1787177242.686,-39,-94,286,36,80,0
102.007,1787177243.686,-39,-94,286,36,80,0
103.006,1787177244.686,-39,-94,286,36,80,0
104.009,1787177245.688,-40,-94,1200,36,80,0
105.007,1787177246.687,-40,-94,1200,36,80,0
106.000,1787177247.680,-39,-94,1200,36,80,0
107.002,1787177248.681,-39,-94,1200,36,80,0
108.002,1787177249.681,-39,-94,1200,36,80,0
109.010,1787177250.689,-40,-94,1200,36,80,0
110.006,1787177251.686,-39,-94,1200,36,80,0
111.002,1787177252.681,-40,-94,1200,36,80,0
112.002,1787177253.682,-40,-94,1200,36,80,0
113.002,1787177254.681,-40,-94,1200,36,80,0
114.002,1787177255.681,-40,-94,1200,36,80,0
115.007,1787177256.687,-39,-94,1200,36,80,0
116.002,1787177257.681,-39,-94,1200,36,80,0
117.002,1787177258.681,-40,-94,1200,36,80,0
118.002,1787177259.681,-39,-94,1200,36,80,0
119.007,1787177260.686,-39,-94,1200,36,80,0
