t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
99.009,1787178103.970,-43,-94,1200,36,80,0
100.003,1787178104.964,-43,-94,1200,36,80,0
101.005,1787178105.967,-43,-94,1200,36,80,0
102.008,1787178106.970,-43,-94,1200,36,80,0
103.005,1787178107.967,-43,-94,1200,36,80,0
104.010,1787178108.972,-42,-94,1200,36,80,0
105.000,1787178109.962,-43,-94,1200,36,80,0
106.010,1787178110.972,-43,-94,1200,36,80,0
107.002,1787178111.964,-43,-94,1200,36,80,0
108.008,1787178112.971,-43,-94,1200,36,80,0
109.002,1787178113.964,-43,-94,1200,36,80,0
110.002,1787178114.965,-43,-94,1200,36,80,0
111.002,1787178115.965,-43,-94,1200,36,80,0
112.002,1787178116.965,-43,-94,1200,36,80,0
113.000,1787178117.963,-43,-94,1200,36,80,0
114.002,1787178118.964,-43,-94,1200,36,80,0
115.006,1787178119.969,-43,-94,1200,36,80,0
116.002,1787178120.964,-43,-94,1200,36,80,0
117.010,1787178121.972,-43,-94,1200,36,80,0
118.003,1787178122.965,-43,-94,1200,36,80,0
119.005,1787178123.967,-43,-94,1200,36,80,0
