t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
44.002,1787177012.904,-40,-94,1200,36,80,0
45.007,1787177013.909,-39,-94,1200,36,80,0
46.010,1787177014.914,-40,-94,1200,36,80,0
47.010,1787177015.912,-40,-94,1200,36,80,0
48.008,1787177016.910,-40,-94,1200,36,80,0
49.002,1787177017.904,-40,-94,1200,36,80,0
50.002,1787177018.904,-40,-94,1200,36,80,0
51.006,1787177019.908,-40,-94,1200,36,80,0
52.004,1787177020.906,-40,-94,1200,36,80,0
53.003,1787177021.905,-39,-94,1200,36,80,0
54.010,1787177022.912,-39,-94,1200,36,80,0
55.002,1787177023.904,-40,-94,1200,36,80,0
56.009,1787177024.911,-40,-94,1200,36,80,0
57.002,1787177025.904,-40,-94,1200,36,80,0
58.004,1787177026.907,-39,-94,1200,36,80,0
59.010,1787177027.912,-40,-94,1200,36,80,0
60.008,1787177028.910,-39,-94,1200,36,80,0
61.010,1787177029.912,-41,-94,1200,36,80,0
62.010,1787177030.912,-40,-94,1200,36,80,0
63.003,1787177031.905,-40,-94,1200,36,80,0
64.006,1787177032.908,-40,-94,1200,36,80,0
65.008,1787177033.910,-41,-94,1200,36,80,0
66.009,1787177034.912,-40,-94,1200,36,80,0
67.006,1787177035.908,-40,-94,1200,36,80,0
68.009,1787177036.911,-40,-94,1200,36,80,0
69.010,1787177037.912,-40,-94,1200,36,80,0
70.002,1787177038.905,-40,-94,1200,36,80,0
71.003,1787177039.905,-40,-94,1200,36,80,0
72.005,1787177040.908,-40,-94,1200,36,80,0
73.003,1787177041.905,-40,-94,1200,36,80,0
74.009,1787177042.911,-40,-94,1200,36,80,0
75.007,1787177043.910,-40,-94,1200,36,80,0
76.009,1787177044.911,-39,-94,1200,36,80,0
77.007,1787177045.909,-40,-94,1200,36,80,0
78.002,1787177046.907,-40,-94,1200,36,80,0
79.004,1787177047.905,-40,-94,1200,36,80,0
80.002,1787177048.904,-40,-94,1200,36,80,0
81.002,1787177049.905,-40,-94,1200,36,80,0
82.009,1787177050.911,-40,-94,1200,36,80,0
83.001,1787177051.903,-40,-94,1200,36,80,0
84.010,1787177052.913,-40,-94,1200,36,80,0
85.001,1787177053.904,-40,-94,1200,36,80,0
86.005,1787177054.907,-40,-94,1200,36,80,0
87.004,1787177055.908,-39,-94,1200,36,80,0
88.002,1787177056.904,-40,-94,1200,36,80,0
89.001,1787177057.903,-40,-94,1200,36,80,0
90.005,1787177058.907,-40,-94,1200,36,80,0
91.006,1787177059.909,-40,-94,1200,36,80,0
92.002,1787177060.904,-40,-94,1200,36,80,0
93.008,1787177061.911,-39,-94,1200,36,80,0
94.003,1787177062.906,-40,-94,1200,36,80,0
95.009,1787177063.911,-40,-94,1200,36,80,0
96.009,1787177064.912,-40,-94,1200,36,80,0
97.001,1787177065.904,-40,-94,1200,36,80,0
98.003,1787177066.906,-40,-94,1200,36,80,0
99.002,1787177067.904,-40,-94,1200,36,80,0
100.002,1787177068.904,-39,-94,1200,36,80,0
101.010,1787177069.912,-39,-94,1200,36,80,0
102.001,1787177070.903,-39,-94,1200,36,80,0
103.001,1787177071.903,-40,-94,1200,36,80,0
104.008,1787177072.911,-41,-94,1200,36,80,0
105.001,1787177073.903,-40,-94,1200,36,80,0
106.010,1787177074.912,-40,-94,1200,36,80,0
107.010,1787177075.912,-40,-94,1200,36,80,0
108.010,1787177076.912,-40,-94,1200,36,80,0
109.008,1787177077.912,-39,-94,1200,36,80,0
110.003,1787177078.906,-40,-94,1200,36,80,0
111.002,1787177079.904,-40,-94,1200,36,80,0
112.002,1787177080.905,-41,-94,1200,36,80,0
113.006,1787177081.908,-40,-94,1200,36,80,0
114.009,1787177082.911,-40,-94,1200,36,80,0
115.006,1787177083.909,-40,-94,1200,36,80,0
116.002,1787177084.904,-41,-94,1200,36,80,0
117.006,1787177085.908,-40,-94,1200,36,80,0
118.007,1787177086.910,-40,-94,1200,36,80,0
119.002,1787177087.904,-39,-94,1200,36,80,0
