t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
104.002,1786827007.951,-68,-94,648,36,80,0
105.004,1786827008.953,-68,-94,648,36,80,0
106.001,1786827009.950,-67,-94,648,36,80,0
107.003,1786827010.953,-68,-94,648,36,80,0
108.003,1786827011.953,-68,-94,648,36,80,0
109.000,1786827012.950,-66,-94,648,36,80,0
110.005,1786827013.954,-67,-94,648,36,80,0
111.005,1786827014.954,-67,-94,648,36,80,0
112.005,1786827015.955,-67,-94,648,36,80,0
113.005,1786827016.955,-68,-94,648,36,80,0
114.004,1786827017.953,-68,-94,432,36,80,0
115.002,1786827018.952,-67,-94,432,36,80,0
116.001,1786827019.950,-67,-94,432,36,80,0
117.002,1786827020.952,-68,-94,432,36,80,0
118.002,1786827021.951,-68,-94,432,36,80,0
119.004,1786827022.953,-67,-94,432,36,80,0
