t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
73.003,1786825587.706,-66,-94,432,36,80,0
74.002,1786825588.708,-65,-94,432,36,80,0
75.004,1786825589.711,-66,-94,432,36,80,0
76.003,1786825590.707,-65,-94,432,36,80,0
77.005,1786825591.708,-65,-94,432,36,80,0
78.004,1786825592.708,-65,-94,432,36,80,0
79.003,1786825593.707,-66,-94,432,36,80,0
80.001,1786825594.705,-65,-94,432,36,80,0
81.003,1786825595.707,-66,-94,432,36,80,0
82.001,1786825596.705,-67,-94,432,36,80,0
83.003,1786825597.706,-66,-94,432,36,80,0
84.005,1786825598.709,-68,-94,544,36,80,0
85.003,1786825599.707,-67,-94,544,36,80,0
86.005,1786825600.709,-67,-94,544,36,80,0
87.001,1786825601.705,-67,-94,544,36,80,0
88.005,1786825602.709,-67,-94,544,36,80,0
89.005,1786825603.710,-68,-94,216,36,80,0
90.005,1786825604.709,-67,-94,216,36,80,0
91.002,1786825605.706,-68,-94,216,36,80,0
92.005,1786825606.709,-68,-94,216,36,80,0
93.004,1786825607.708,-67,-94,216,36,80,0
94.000,1786825608.705,-69,-94,288,36,80,0
95.000,1786825609.704,-69,-94,288,36,80,0
96.001,1786825610.705,-67,-94,288,36,80,0
97.003,1786825611.707,-67,-94,288,36,80,0
98.003,1786825612.707,-66,-94,288,36,80,0
99.005,1786825613.709,-66,-94,288,36,80,0
100.005,1786825614.709,-67,-94,288,36,80,0
101.005,1786825615.709,-66,-94,288,36,80,0
102.004,1786825616.708,-66,-94,288,36,80,0
103.003,1786825617.707,-67,-94,288,36,80,0
104.003,1786825618.707,-67,-94,576,36,80,0
105.005,1786825619.709,-67,-94,576,36,80,0
106.004,1786825620.709,-67,-94,576,36,80,0
107.003,1786825621.707,-66,-94,576,36,80,0
108.005,1786825622.709,-68,-94,576,36,80,0
109.001,1786825623.705,-67,-94,204,36,80,0
110.002,1786825624.706,-68,-94,204,36,80,0
111.005,1786825625.709,-68,-94,204,36,80,0
112.005,1786825626.709,-67,-94,204,36,80,0
113.005,1786825627.709,-68,-94,204,36,80,0
114.000,1786825628.704,-69,-94,144,36,80,0
115.006,1786825629.712,-69,-94,144,36,80,0
116.005,1786825630.709,-68,-94,144,36,80,0
117.003,1786825631.707,-68,-94,144,36,80,0
118.005,1786825632.709,-68,-94,144,36,80,0
119.003,1786825633.707,-67,-94,136,36,80,0
