t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
56.004,1786825220.445,-69,-94,288,36,80,0
57.004,1786825221.446,-68,-94,288,36,80,0
58.005,1786825222.446,-68,-94,288,36,80,0
59.004,1786825223.445,-68,-94,288,36,80,0
60.003,1786825224.445,-68,-94,288,36,80,0
61.004,1786825225.446,-70,-94,288,36,80,0
62.001,1786825226.442,-68,-94,288,36,80,0
63.002,1786825227.443,-69,-94,216,36,80,0
64.005,1786825228.446,-68,-94,216,36,80,0
65.005,1786825229.446,-68,-94,216,36,80,0
66.005,1786825230.447,-67,-94,216,36,80,0
67.003,1786825231.444,-67,-94,216,36,80,0
68.002,1786825232.444,-67,-94,216,36,80,0
69.005,1786825233.447,-67,-94,216,36,80,0
70.005,1786825234.446,-67,-94,216,36,80,0
71.003,1786825235.446,-67,-94,216,36,80,0
72.002,1786825236.444,-67,-94,216,36,80,0
73.003,1786825237.444,-67,-94,432,36,80,0
74.003,1786825238.445,-67,-94,432,36,80,0
75.002,1786825239.443,-67,-94,432,36,80,0
76.004,1786825240.446,-68,-94,432,36,80,0
77.004,1786825241.445,-67,-94,432,36,80,0
78.003,1786825242.445,-67,-94,567,36,80,0
79.002,1786825243.445,-67,-94,567,36,80,0
80.003,1786825244.444,-67,-94,567,36,80,0
81.004,1786825245.446,-68,-94,567,36,80,0
82.004,1786825246.446,-68,-94,567,36,80,0
83.001,1786825247.442,-68,-94,648,36,80,0
84.005,1786825248.447,-67,-94,648,36,80,0
85.002,1786825249.444,-68,-94,648,36,80,0
86.003,1786825250.453,-67,-94,648,36,80,0
87.002,1786825251.444,-67,-94,648,36,80,0
88.002,1786825252.444,-69,-94,204,36,80,0
89.004,1786825253.446,-68,-94,204,36,80,0
90.002,1786825254.444,-70,-94,204,36,80,0
91.004,1786825255.446,-68,-94,204,36,80,0
92.005,1786825256.448,-68,-94,204,36,80,0
93.001,1786825257.442,-67,-94,272,36,80,0
94.003,1786825258.444,-67,-94,272,36,80,0
95.004,1786825259.446,-67,-94,272,36,80,0
96.004,1786825260.446,-68,-94,272,36,80,0
97.004,1786825261.446,-68,-94,272,36,80,0
98.005,1786825262.447,-68,-94,432,36,80,0
99.004,1786825263.446,-68,-94,432,36,80,0
100.000,1786825264.444,-69,-94,432,36,80,0
101.004,1786825265.446,-69,-94,432,36,80,0
102.004,1786825266.446,-68,-94,432,36,80,0
103.004,1786825267.448,-66,-94,272,36,80,0
104.005,1786825268.447,-67,-94,272,36,80,0
105.001,1786825269.443,-68,-94,272,36,80,0
106.005,1786825270.447,-68,-94,272,36,80,0
107.005,1786825271.447,-68,-94,272,36,80,0
108.004,1786825272.447,-69,-94,272,36,80,0
109.005,1786825273.447,-67,-94,216,36,80,0
110.004,1786825274.446,-67,-94,216,36,80,0
111.005,1786825275.447,-67,-94,216,36,80,0
112.004,1786825276.446,-68,-94,216,36,80,0
113.004,1786825277.447,-69,-94,216,36,80,0
114.000,1786825278.442,-68,-94,432,36,80,0
115.005,1786825279.447,-68,-94,432,36,80,0
116.005,1786825280.447,-68,-94,432,36,80,0
117.004,1786825281.447,-68,-94,432,36,80,0
118.000,1786825282.443,-69,-94,432,36,80,0
119.005,1786825283.447,-69,-94,272,36,80,0
