t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
95.005,1786826651.225,-67,-94,432,36,80,0
96.002,1786826652.222,-66,-94,432,36,80,0
97.003,1786826653.222,-67,-94,432,36,80,0
98.002,1786826654.221,-68,-94,432,36,80,0
99.004,1786826655.223,-68,-94,432,36,80,0
100.004,1786826656.224,-68,-94,432,36,80,0
101.005,1786826657.225,-67,-94,432,36,80,0
102.005,1786826658.225,-66,-94,432,36,80,0
103.004,1786826659.224,-65,-94,432,36,80,0
104.002,1786826660.222,-66,-94,432,36,80,0
105.000,1786826661.220,-66,-94,432,36,80,0
106.005,1786826662.225,-66,-94,544,36,80,0
107.003,1786826663.222,-66,-94,544,36,80,0
108.000,1786826664.220,-66,-94,544,36,80,0
109.004,1786826665.224,-67,-94,544,36,80,0
110.005,1786826666.225,-67,-94,544,36,80,0
111.000,1786826667.220,-69,-94,576,36,80,0
112.002,1786826668.222,-67,-94,576,36,80,0
113.005,1786826669.225,-66,-94,576,36,80,0
114.005,1786826670.225,-66,-94,576,36,80,0
115.005,1786826671.225,-67,-94,576,36,80,0
116.002,1786826672.222,-66,-94,432,36,80,0
117.002,1786826673.223,-67,-94,432,36,80,0
118.005,1786826674.225,-65,-94,432,36,80,0
119.005,1786826675.225,-67,-94,432,36,80,0
