at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
73.340082375,-69,-94,576.0,36,80,3.682458
74.34376575,-69,-94,576.0,36,80,3.501791
75.347268458,-69,-94,576.0,36,80,4.07125
76.351402375,-69,-94,576.0,36,80,3.642208
77.35504525,-69,-94,576.0,36,80,3.905125
78.360965125,-69,-94,576.0,36,80,4.196458
79.365210208,-69,-94,576.0,36,80,3.868708
80.370451958,-69,-94,576.0,36,80,4.128417
81.374581291,-69,-94,576.0,36,80,3.8555
82.378486833,-69,-94,576.0,36,80,3.809
83.384304208,-69,-94,576.0,36,80,4.034083
84.388338875,-69,-94,576.0,36,80,4.024458
85.394143666,-69,-94,576.0,36,80,3.973875
86.399766416,-70,-94,576.0,36,80,4.084459
87.403852416,-70,-94,576.0,36,80,3.942625
88.407838083,-70,-94,576.0,36,80,3.750042
89.411588625,-70,-94,576.0,36,80,4.140583
90.417217875,-70,-94,408.0,36,80,4.3075
91.421625208,-69,-94,408.0,36,80,3.891583
92.4255175,-70,-94,408.0,36,80,3.792875
93.429311208,-70,-94,408.0,36,80,4.31125
94.433671208,-70,-94,408.0,36,80,3.7835
95.437455416,-70,-94,432.0,36,80,3.843
96.443312916,-71,-94,432.0,36,80,4.138375
97.4475025,-70,-94,432.0,36,80,3.861291
98.451364583,-70,-94,432.0,36,80,3.990583
99.455356083,-70,-94,432.0,36,80,3.725
100.459131666,-70,-94,576.0,36,80,4.151584
101.463283958,-70,-94,576.0,36,80,3.35275
102.46663725,-70,-94,576.0,36,80,4.385583
103.471069625,-70,-94,576.0,36,80,4.03125
104.475101375,-70,-94,576.0,36,80,3.933458
105.479035416,-70,-94,432.0,36,80,3.684917
106.482760625,-70,-94,432.0,36,80,3.751166
107.486513166,-70,-94,432.0,36,80,3.835375
108.490349333,-70,-94,432.0,36,80,3.390333
109.493905833,-70,-94,432.0,36,80,4.113458
110.498020083,-70,-94,576.0,36,80,3.807375
111.503836333,-70,-94,576.0,36,80,4.011458
112.507891375,-70,-94,576.0,36,80,4.0695
113.511961791,-70,-94,576.0,36,80,3.96125
114.517931375,-70,-94,576.0,36,80,3.889708
115.521859458,-70,-94,137.0,36,80,3.954458
116.525814458,-70,-94,137.0,36,80,3.852208
117.531678166,-69,-94,137.0,36,80,3.618
118.536553125,-69,-94,137.0,36,80,4.0435
119.540597708,-70,-94,137.0,36,80,4.226208
