at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
89.381119583,-68,-94,576.0,36,80,3.793125
90.384913208,-69,-94,576.0,36,80,4.088417
91.389081333,-68,-94,576.0,36,80,3.872292
92.393393083,-68,-94,576.0,36,80,4.014333
93.398241708,-69,-94,576.0,36,80,3.867708
94.40215575,-68,-94,612.0,36,80,4.444708
95.406601208,-68,-94,612.0,36,80,3.998292
96.411938916,-68,-94,612.0,36,80,4.135709
97.416116583,-69,-94,612.0,36,80,3.72075
98.419838,-69,-94,612.0,36,80,3.657041
99.424100291,-70,-94,576.0,36,80,3.964292
100.429440583,-72,-94,576.0,36,80,3.330417
101.433986958,-69,-94,576.0,36,80,3.886958
102.437874541,-69,-94,576.0,36,80,4.042084
103.443215958,-68,-94,576.0,36,80,4.094083
104.449061083,-68,-94,576.0,36,80,3.803917
105.45481275,-68,-94,576.0,36,80,3.605291
106.458458791,-69,-94,576.0,36,80,3.558084
107.4620175,-69,-94,576.0,36,80,3.789625
108.4673575,-69,-94,576.0,36,80,3.83
109.473083583,-68,-94,576.0,36,80,4.170042
110.477254291,-69,-94,576.0,36,80,3.636834
111.480891666,-69,-94,576.0,36,80,3.74175
112.485456916,-69,-94,576.0,36,80,3.74475
113.490576458,-68,-94,576.0,36,80,3.087125
114.494267916,-69,-94,576.0,36,80,3.949167
115.498254916,-69,-94,576.0,36,80,3.605375
116.501860833,-69,-94,576.0,36,80,3.944333
117.50744475,-69,-94,576.0,36,80,3.784791
118.511275666,-68,-94,576.0,36,80,3.787459
119.515063916,-69,-94,576.0,36,80,3.838959
