at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
39.179547375,-66,-94,648.0,36,80,4.490625
40.186097541,-67,-94,648.0,36,80,3.850667
41.191957583,-67,-94,648.0,36,80,3.565375
42.19552375,-67,-94,648.0,36,80,3.843041
43.199415958,-67,-94,648.0,36,80,3.991583
44.204901291,-67,-94,648.0,36,80,3.796125
45.208698416,-66,-94,648.0,36,80,3.883542
46.212627,-67,-94,648.0,36,80,3.954583
47.216582166,-67,-94,648.0,36,80,3.885292
48.220467916,-66,-94,648.0,36,80,4.308375
49.226836208,-67,-94,648.0,36,80,4.014333
50.230851458,-67,-94,648.0,36,80,3.957125
51.234809291,-67,-94,648.0,36,80,4.24925
52.240853416,-66,-94,648.0,36,80,4.311834
53.245165875,-67,-94,648.0,36,80,4.089
54.251263041,-67,-94,648.0,36,80,3.87925
55.25719575,-67,-94,648.0,36,80,3.797375
56.260993958,-67,-94,648.0,36,80,3.769917
57.264764708,-67,-94,648.0,36,80,3.663583
58.268472083,-67,-94,648.0,36,80,4.240708
59.27271375,-67,-94,648.0,36,80,3.830416
60.276544875,-67,-94,648.0,36,80,3.769458
61.280415333,-67,-94,648.0,36,80,3.749958
62.286174375,-67,-94,648.0,36,80,3.954041
63.29150075,-67,-94,648.0,36,80,4.011041
64.295562583,-67,-94,648.0,36,80,3.891083
65.2994555,-67,-94,648.0,36,80,3.997791
66.303453916,-67,-94,648.0,36,80,3.886917
67.309405916,-67,-94,648.0,36,80,4.136917
68.313543791,-66,-94,648.0,36,80,3.9665
69.319524666,-67,-94,648.0,36,80,4.225
70.323796666,-67,-94,648.0,36,80,4.181542
71.328549458,-67,-94,648.0,36,80,4.160917
72.332711166,-67,-94,648.0,36,80,4.178084
73.336939708,-67,-94,648.0,36,80,3.960125
74.340900375,-67,-94,648.0,36,80,3.868625
75.344770041,-67,-94,648.0,36,80,3.70325
76.348522625,-67,-94,648.0,36,80,4.148916
77.352672291,-67,-94,648.0,36,80,7.555625
78.360228875,-67,-94,648.0,36,80,4.055333
79.364981833,-66,-94,648.0,36,80,3.888458
80.370882291,-67,-94,648.0,36,80,4.472167
81.376874166,-67,-94,648.0,36,80,3.489875
82.38040975,-69,-94,648.0,36,80,3.87025
83.384280833,-67,-94,648.0,36,80,4.457958
84.3887395,-68,-94,648.0,36,80,4.237958
85.393029958,-70,-94,648.0,36,80,3.611583
86.396642083,-70,-94,648.0,36,80,4.327875
87.401325916,-68,-94,648.0,36,80,4.0675
88.405438875,-70,-94,648.0,36,80,3.958333
89.409397875,-66,-94,648.0,36,80,3.111916
90.412510791,-68,-94,648.0,36,80,4.042917
91.416644291,-69,-94,648.0,36,80,3.912
92.420557208,-67,-94,648.0,36,80,3.898375
93.425667208,-67,-94,648.0,36,80,3.239625
94.428952541,-68,-94,576.0,36,80,3.943334
95.433129041,-68,-94,576.0,36,80,4.1675
96.43729725,-68,-94,576.0,36,80,4.233
97.441573416,-67,-94,576.0,36,80,3.570209
98.445939125,-68,-94,576.0,36,80,3.983958
99.449923625,-67,-94,576.0,36,80,3.662041
100.455013416,-68,-94,576.0,36,80,4.147209
101.459161541,-68,-94,576.0,36,80,3.561
102.462723166,-69,-94,576.0,36,80,4.259
103.467031333,-68,-94,576.0,36,80,4.294792
104.473071875,-67,-94,648.0,36,80,3.771625
105.478484458,-68,-94,648.0,36,80,3.338958
106.483877416,-68,-94,648.0,36,80,4.026417
107.488052958,-69,-94,648.0,36,80,3.912417
108.491965875,-68,-94,648.0,36,80,3.586458
109.4955935,-67,-94,576.0,36,80,4.057958
110.501652583,-69,-94,576.0,36,80,3.932417
111.505585541,-68,-94,576.0,36,80,3.85775
112.509496125,-70,-94,576.0,36,80,3.621958
113.515123208,-68,-94,576.0,36,80,3.811958
114.519344958,-70,-94,576.0,36,80,3.692083
115.523081,-67,-94,576.0,36,80,4.288833
116.527370916,-67,-94,576.0,36,80,3.995209
117.533374916,-68,-94,576.0,36,80,3.737375
118.537155833,-68,-94,576.0,36,80,4.115333
119.541271833,-68,-94,576.0,36,80,4.055
