at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
105.5019775,-69,-94,576.0,36,80,3.989416
106.506005416,-69,-94,576.0,36,80,4.760334
107.512285041,-69,-94,576.0,36,80,3.932709
108.516218666,-69,-94,576.0,36,80,3.471917
109.519734708,-69,-94,576.0,36,80,4.357708
110.52409325,-69,-94,576.0,36,80,4.073541
111.528167833,-69,-94,576.0,36,80,10.038583
112.538247625,-69,-94,576.0,36,80,7.140583
113.546500083,-69,-94,576.0,36,80,4.095542
114.5505965,-69,-94,576.0,36,80,3.726916
115.556304208,-69,-94,567.0,36,80,3.741458
116.560046375,-69,-94,567.0,36,80,3.593416
117.56496675,-69,-94,567.0,36,80,4.229666
118.569242083,-69,-94,567.0,36,80,4.04025
119.573282916,-69,-94,567.0,36,80,3.972167
