at_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,cost_ms
72.318987042,-70,-95,432.0,36,80,4.37675
73.32469175,-71,-95,432.0,36,80,9.548417
74.336251167,-70,-95,432.0,36,80,4.017833
75.34145825,-70,-95,432.0,36,80,3.711125
76.345208792,-70,-95,432.0,36,80,4.420916
77.349630542,-70,-95,432.0,36,80,4.023791
78.353655,-70,-95,432.0,36,80,3.890875
79.358331292,-70,-95,432.0,36,80,6.089791
80.364421667,-70,-95,432.0,36,80,3.95875
81.368381125,-71,-95,432.0,36,80,3.2335
82.373663208,-71,-95,432.0,36,80,4.073042
83.377736792,-70,-95,272.0,36,80,5.946625
84.385691792,-70,-95,272.0,36,80,4.291916
85.3920335,-70,-95,272.0,36,80,3.858958
86.396194542,-70,-95,272.0,36,80,3.744958
87.399940208,-71,-95,272.0,36,80,5.181084
88.40656,-70,-95,432.0,36,80,3.810042
89.41037075,-71,-95,432.0,36,80,4.175
90.414546292,-71,-95,432.0,36,80,3.896583
91.419242542,-70,-95,432.0,36,80,3.526875
92.424779083,-71,-95,432.0,36,80,3.461667
93.428241542,-71,-95,432.0,36,80,3.942666
94.433708,-70,-95,432.0,36,80,4.215
95.437924,-71,-95,432.0,36,80,3.971958
96.441896708,-70,-95,432.0,36,80,4.647
97.446587917,-71,-95,432.0,36,80,3.938291
98.450527167,-71,-95,432.0,36,80,4.265375
99.454793208,-71,-95,432.0,36,80,4.362334
100.461215417,-71,-95,432.0,36,80,3.878291
101.465094458,-71,-95,432.0,36,80,4.37075
102.469466375,-71,-95,432.0,36,80,4.066583
103.473578875,-71,-95,288.0,36,80,3.684917
104.477919708,-71,-95,288.0,36,80,3.649709
105.481570083,-71,-95,288.0,36,80,4.364959
106.485977125,-71,-95,288.0,36,80,3.698917
107.489676833,-70,-95,288.0,36,80,3.874542
108.495560333,-70,-95,432.0,36,80,3.867709
109.499468625,-70,-95,432.0,36,80,4.00475
110.505480083,-70,-95,432.0,36,80,3.841667
111.509322458,-70,-95,432.0,36,80,4.041959
112.513406667,-70,-95,432.0,36,80,3.810041
113.517217542,-70,-95,103.0,36,80,3.8625
114.523090125,-71,-95,103.0,36,80,3.955125
115.529101292,-71,-95,103.0,36,80,4.108166
116.5332105,-71,-95,103.0,36,80,4.163333
117.539384208,-70,-95,103.0,36,80,4.206209
118.54363225,-71,-95,432.0,36,80,3.939667
119.547572792,-70,-95,432.0,36,80,4.239666
