t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
50.006,1787171983.716,-60,-94,648,100,80,1
51.008,1787171984.718,-60,-94,648,100,80,1
52.008,1787171985.719,-59,-94,648,100,80,1
53.010,1787171986.722,-59,-94,648,100,80,1
54.009,1787171987.721,-59,-94,648,100,80,1
55.010,1787171988.720,-60,-94,612,100,80,1
56.002,1787171989.713,-60,-94,612,100,80,1
57.000,1787171990.710,-60,-94,612,100,80,1
58.005,1787171991.715,-60,-94,612,100,80,1
59.008,1787171992.719,-59,-94,612,100,80,1
60.010,1787171993.720,-59,-93,648,100,80,1
61.001,1787171994.712,-60,-93,648,100,80,1
62.008,1787171995.719,-60,-93,648,100,80,1
63.007,1787171996.717,-59,-93,648,100,80,1
64.009,1787171997.719,-59,-93,648,100,80,1
65.001,1787171998.712,-60,-93,680,100,80,1
66.005,1787171999.715,-60,-93,680,100,80,1
67.005,1787172000.714,-59,-93,680,100,80,1
68.008,1787172001.719,-59,-93,680,100,80,1
69.008,1787172002.718,-59,-93,680,100,80,1
70.001,1787172003.712,-59,-93,680,100,80,1
71.010,1787172004.721,-60,-93,680,100,80,1
72.006,1787172005.717,-60,-93,680,100,80,1
73.001,1787172006.711,-59,-93,680,100,80,1
74.010,1787172007.720,-60,-93,680,100,80,1
75.010,1787172008.720,-60,-93,680,100,80,1
76.010,1787172009.721,-60,-93,680,100,80,1
77.008,1787172010.718,-60,-93,680,100,80,1
78.001,1787172011.712,-59,-93,680,100,80,1
79.008,1787172012.718,-60,-93,680,100,80,1
80.000,1787172013.711,-60,-93,648,100,80,1
81.005,1787172014.715,-60,-93,648,100,80,1
82.003,1787172015.713,-60,-93,648,100,80,1
83.005,1787172016.717,-60,-93,648,100,80,1
84.009,1787172017.720,-60,-93,648,100,80,1
85.008,1787172018.718,-60,-93,612,100,80,1
86.000,1787172019.711,-60,-93,612,100,80,1
87.010,1787172020.720,-60,-93,612,100,80,1
88.007,1787172021.718,-60,-93,612,100,80,1
89.002,1787172022.713,-61,-93,612,100,80,1
90.002,1787172023.715,-60,-93,648,100,80,1
91.001,1787172024.712,-61,-93,648,100,80,1
92.001,1787172025.712,-60,-93,648,100,80,1
93.009,1787172026.719,-60,-93,648,100,80,1
94.009,1787172027.720,-60,-93,648,100,80,1
95.002,1787172028.712,-59,-93,648,100,80,1
96.010,1787172029.721,-59,-93,648,100,80,1
97.008,1787172030.720,-59,-93,648,100,80,1
98.002,1787172031.713,-59,-93,648,100,80,1
99.009,1787172032.719,-59,-93,648,100,80,1
100.008,1787172033.724,-59,-94,648,100,80,1
101.001,1787172034.712,-59,-94,648,100,80,1
102.007,1787172035.718,-59,-94,648,100,80,1
103.001,1787172036.711,-60,-94,648,100,80,1
104.010,1787172037.721,-59,-94,648,100,80,1
105.009,1787172038.719,-60,-94,680,100,80,1
106.007,1787172039.719,-60,-94,680,100,80,1
107.010,1787172040.721,-61,-94,680,100,80,1
108.004,1787172041.715,-61,-94,680,100,80,1
109.010,1787172042.721,-60,-94,680,100,80,1
110.009,1787172043.719,-60,-94,648,100,80,1
111.009,1787172044.719,-60,-94,648,100,80,1
112.010,1787172045.720,-60,-94,648,100,80,1
113.007,1787172046.719,-59,-94,648,100,80,1
114.001,1787172047.712,-59,-94,648,100,80,1
115.010,1787172048.721,-60,-94,612,100,80,1
116.001,1787172049.713,-60,-94,612,100,80,1
117.009,1787172050.720,-60,-94,612,100,80,1
118.001,1787172051.712,-59,-94,612,100,80,1
119.010,1787172052.721,-59,-94,612,100,80,1
