t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,phy_mode
57.005,1786574622.056,-46,-93,1200,36,80,6
58.001,1786574623.052,-46,-93,1200,36,80,6
59.005,1786574624.056,-46,-93,1200,36,80,6
60.000,1786574625.052,-45,-93,1200,36,80,6
61.005,1786574626.057,-46,-93,1200,36,80,6
62.001,1786574627.053,-46,-93,1200,36,80,6
63.005,1786574628.057,-46,-93,1200,36,80,6
64.001,1786574629.053,-45,-93,1200,36,80,6
65.005,1786574630.057,-46,-93,1200,36,80,6
66.000,1786574631.052,-45,-93,1200,36,80,6
67.005,1786574632.056,-46,-93,1200,36,80,6
68.001,1786574633.053,-45,-93,1200,36,80,6
69.005,1786574634.057,-45,-93,1200,36,80,6
70.005,1786574635.056,-46,-93,1200,36,80,6
71.005,1786574636.057,-45,-93,1200,36,80,6
72.003,1786574637.055,-45,-93,1200,36,80,6
73.004,1786574638.056,-45,-93,1200,36,80,6
74.002,1786574639.054,-46,-93,1200,36,80,6
75.005,1786574640.057,-46,-93,1200,36,80,6
76.005,1786574641.057,-45,-93,1200,36,80,6
77.005,1786574642.057,-45,-93,1200,36,80,6
78.001,1786574643.054,-45,-93,1200,36,80,6
79.004,1786574644.056,-46,-93,1200,36,80,6
80.005,1786574645.057,-46,-93,1200,36,80,6
81.005,1786574646.056,-46,-93,1200,36,80,6
82.005,1786574647.056,-46,-93,1200,36,80,6
83.005,1786574648.058,-46,-93,286,36,80,6
84.001,1786574649.057,-46,-93,286,36,80,6
85.000,1786574650.052,-46,-93,286,36,80,6
86.000,1786574651.052,-46,-93,286,36,80,6
87.005,1786574652.057,-46,-93,286,36,80,6
88.005,1786574653.057,-46,-93,1200,36,80,6
89.005,1786574654.057,-46,-93,1200,36,80,6
90.004,1786574655.056,-45,-93,1200,36,80,6
91.005,1786574656.058,-46,-93,1200,36,80,6
92.000,1786574657.052,-45,-93,1200,36,80,6
93.001,1786574658.053,-45,-93,1200,36,80,6
94.004,1786574659.056,-45,-93,1200,36,80,6
95.003,1786574660.056,-45,-93,1200,36,80,6
96.005,1786574661.056,-46,-93,1200,36,80,6
97.005,1786574662.057,-45,-93,1200,36,80,6
98.005,1786574663.057,-45,-93,1200,36,80,6
99.005,1786574664.056,-45,-93,1200,36,80,6
100.005,1786574665.057,-46,-93,1200,36,80,6
101.000,1786574666.052,-45,-93,1200,36,80,6
102.000,1786574667.052,-44,-93,1200,36,80,6
103.000,1786574668.052,-44,-93,1200,36,80,6
104.000,1786574669.052,-45,-93,1200,36,80,6
105.002,1786574670.054,-45,-93,1200,36,80,6
106.000,1786574671.053,-45,-93,1200,36,80,6
107.000,1786574672.052,-45,-93,1200,36,80,6
108.005,1786574673.057,-45,-93,1200,36,80,6
109.005,1786574674.056,-45,-93,1200,36,80,6
110.002,1786574675.055,-45,-93,1200,36,80,6
111.004,1786574676.057,-44,-93,1200,36,80,6
112.000,1786574677.052,-44,-93,1200,36,80,6
113.005,1786574678.057,-44,-93,1200,36,80,6
114.001,1786574679.053,-44,-93,1200,36,80,6
115.001,1786574680.053,-45,-93,1200,36,80,6
116.005,1786574681.056,-44,-93,1200,36,80,6
117.000,1786574682.052,-45,-93,1200,36,80,6
118.001,1786574683.053,-45,-93,1200,36,80,6
119.000,1786574684.053,-44,-93,1200,36,80,6
120.000,1786574685.052,-45,-93,1200,36,80,6
121.005,1786574686.057,-45,-93,1200,36,80,6
122.001,1786574687.053,-45,-93,1200,36,80,6
123.001,1786574688.054,-44,-93,1200,36,80,6
124.005,1786574689.057,-44,-93,1200,36,80,6
125.000,1786574690.053,-45,-93,1200,36,80,6
126.002,1786574691.054,-45,-93,1200,36,80,6
127.000,1786574692.053,-44,-93,1200,36,80,6
128.005,1786574693.057,-44,-93,1200,36,80,6
129.002,1786574694.054,-44,-93,1200,36,80,6
130.004,1786574695.056,-45,-93,1200,36,80,6
131.000,1786574696.052,-44,-93,1200,36,80,6
132.000,1786574697.052,-44,-93,1200,36,80,6
133.005,1786574698.057,-44,-93,1200,36,80,6
134.005,1786574699.057,-45,-93,1200,36,80,6
135.000,1786574700.053,-46,-93,1200,36,80,6
136.001,1786574701.054,-46,-93,1200,36,80,6
137.004,1786574702.057,-46,-93,1200,36,80,6
138.001,1786574703.054,-46,-93,1200,36,80,6
139.000,1786574704.052,-46,-93,1200,36,80,6
140.004,1786574705.056,-46,-93,1200,36,80,6
141.001,1786574706.052,-45,-93,1200,36,80,6
142.005,1786574707.058,-45,-93,1200,36,80,6
143.005,1786574708.059,-45,-93,1200,36,80,6
