t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
56.005,1786576268.438,-53,-94,1080,116,80,1
57.005,1786576269.439,-52,-94,960,116,80,1
58.002,1786576270.435,-54,-94,960,116,80,1
59.001,1786576271.435,-53,-94,960,116,80,1
60.005,1786576272.439,-53,-94,960,116,80,1
61.005,1786576273.440,-52,-94,960,116,80,1
62.005,1786576274.439,-54,-94,1080,116,80,1
63.002,1786576275.436,-53,-94,1080,116,80,1
64.004,1786576276.439,-53,-94,1080,116,80,1
65.002,1786576277.438,-53,-94,1080,116,80,1
66.003,1786576278.437,-53,-94,1080,116,80,1
67.005,1786576279.440,-53,-94,960,116,80,1
68.000,1786576280.435,-53,-94,960,116,80,1
69.005,1786576281.439,-54,-94,960,116,80,1
70.000,1786576282.434,-53,-94,960,116,80,1
71.000,1786576283.434,-53,-94,960,116,80,1
72.005,1786576284.440,-52,-94,1080,116,80,1
73.003,1786576285.437,-53,-94,1080,116,80,1
74.001,1786576286.436,-53,-94,1080,116,80,1
75.004,1786576287.437,-53,-94,1080,116,80,1
76.004,1786576288.438,-52,-94,1080,116,80,1
77.002,1786576289.437,-53,-94,1080,116,80,1
78.004,1786576290.439,-52,-94,1080,116,80,1
79.001,1786576291.436,-53,-94,1080,116,80,1
80.005,1786576292.439,-54,-94,1080,116,80,1
81.001,1786576293.438,-54,-94,1080,116,80,1
82.001,1786576294.435,-54,-94,960,116,80,1
83.002,1786576295.437,-52,-94,960,116,80,1
84.005,1786576296.439,-52,-94,960,116,80,1
85.000,1786576297.435,-52,-94,960,116,80,1
86.003,1786576298.437,-52,-94,960,116,80,1
87.000,1786576299.434,-52,-94,1080,116,80,1
88.005,1786576300.438,-52,-94,1080,116,80,1
89.003,1786576301.437,-52,-94,1080,116,80,1
90.005,1786576302.438,-52,-94,1080,116,80,1
91.005,1786576303.439,-45,-94,1080,116,80,1
92.003,1786576304.436,-46,-94,1020,116,80,1
93.004,1786576305.439,-51,-94,1020,116,80,1
94.005,1786576306.440,-47,-94,1020,116,80,1
95.001,1786576307.436,-48,-94,1020,116,80,1
96.001,1786576308.436,-48,-94,1020,116,80,1
97.005,1786576309.439,-48,-94,1080,116,80,1
98.003,1786576310.438,-49,-94,1080,116,80,1
99.005,1786576311.439,-49,-94,1080,116,80,1
100.002,1786576312.437,-48,-94,1080,116,80,1
101.000,1786576313.434,-49,-94,1080,116,80,1
102.003,1786576314.437,-48,-94,864,116,80,1
103.002,1786576315.436,-48,-94,864,116,80,1
104.005,1786576316.439,-49,-94,864,116,80,1
105.005,1786576317.438,-48,-94,864,116,80,1
106.001,1786576318.435,-48,-94,864,116,80,1
107.000,1786576319.434,-49,-94,864,116,80,1
108.004,1786576320.438,-48,-94,864,116,80,1
109.001,1786576321.436,-50,-94,864,116,80,1
110.000,1786576322.436,-49,-94,864,116,80,1
111.000,1786576323.435,-49,-94,864,116,80,1
112.004,1786576324.438,-49,-94,864,116,80,1
113.000,1786576325.434,-49,-94,864,116,80,1
114.005,1786576326.439,-49,-94,864,116,80,1
115.004,1786576327.438,-49,-94,864,116,80,1
116.001,1786576328.435,-49,-94,864,116,80,1
117.000,1786576329.435,-50,-94,864,116,80,1
118.005,1786576330.439,-50,-94,864,116,80,1
119.002,1786576331.436,-47,-94,864,116,80,1
120.005,1786576332.439,-51,-94,864,116,80,1
121.001,1786576333.435,-53,-94,864,116,80,1
122.002,1786576334.436,-54,-94,1080,116,80,1
123.000,1786576335.434,-54,-94,1080,116,80,1
124.002,1786576336.436,-52,-94,1080,116,80,1
125.001,1786576337.436,-52,-94,1080,116,80,1
126.005,1786576338.439,-52,-94,1080,116,80,1
127.001,1786576339.435,-52,-94,864,116,80,1
128.000,1786576340.435,-51,-94,864,116,80,1
129.000,1786576341.435,-52,-94,864,116,80,1
130.004,1786576342.439,-51,-94,864,116,80,1
131.005,1786576343.440,-52,-94,864,116,80,1
132.000,1786576344.435,-53,-94,864,116,80,1
133.003,1786576345.437,-52,-94,864,116,80,1
134.000,1786576346.435,-51,-94,864,116,80,1
135.000,1786576347.434,-51,-94,864,116,80,1
136.004,1786576348.439,-50,-94,864,116,80,1
137.004,1786576349.438,-51,-94,1080,116,80,1
138.003,1786576350.437,-51,-94,1080,116,80,1
139.001,1786576351.434,-49,-94,1080,116,80,1
140.004,1786576352.439,-49,-94,1080,116,80,1
141.000,1786576353.436,-49,-94,1080,116,80,1
142.005,1786576354.440,-49,-94,960,116,80,1
143.005,1786576355.440,-49,-94,960,116,80,1
144.004,1786576356.440,-49,-94,960,116,80,1
