t_s,unix_s,rssi_dbm,noise_dbm,tx_rate_mbps,channel,width_mhz,radar_band
180.005,1787221872.837,-68,-94,648,36,80,0
181.001,1787221873.833,-68,-94,648,36,80,0
182.003,1787221874.835,-68,-94,648,36,80,0
183.002,1787221875.835,-68,-94,612,36,80,0
184.002,1787221876.834,-70,-94,612,36,80,0
185.005,1787221877.837,-68,-94,612,36,80,0
186.002,1787221878.834,-68,-94,612,36,80,0
187.004,1787221879.837,-67,-94,612,36,80,0
188.002,1787221880.834,-67,-94,720,36,80,0
189.005,1787221881.837,-68,-94,720,36,80,0
190.001,1787221882.833,-68,-94,720,36,80,0
191.005,1787221883.836,-69,-94,720,36,80,0
192.005,1787221884.837,-68,-94,720,36,80,0
193.002,1787221885.834,-67,-94,648,36,80,0
194.005,1787221886.837,-67,-94,648,36,80,0
195.005,1787221887.837,-67,-94,648,36,80,0
196.001,1787221888.833,-68,-94,648,36,80,0
197.001,1787221889.833,-68,-94,648,36,80,0
198.002,1787221890.835,-67,-94,648,36,80,0
199.002,1787221891.835,-68,-94,648,36,80,0
200.002,1787221892.835,-68,-94,648,36,80,0
201.002,1787221893.834,-68,-94,648,36,80,0
202.005,1787221894.837,-69,-94,648,36,80,0
203.005,1787221895.837,-69,-94,544,36,80,0
204.005,1787221896.837,-69,-94,544,36,80,0
205.005,1787221897.837,-70,-94,544,36,80,0
206.005,1787221898.837,-68,-94,544,36,80,0
207.004,1787221899.836,-69,-94,544,36,80,0
208.002,1787221900.835,-69,-94,576,36,80,0
209.001,1787221901.833,-69,-94,576,36,80,0
210.005,1787221902.837,-69,-94,576,36,80,0
211.005,1787221903.837,-69,-94,576,36,80,0
212.002,1787221904.835,-69,-94,576,36,80,0
213.005,1787221905.836,-68,-94,648,36,80,0
214.005,1787221906.837,-69,-94,648,36,80,0
215.002,1787221907.835,-68,-94,648,36,80,0
216.003,1787221908.835,-67,-94,648,36,80,0
217.005,1787221909.837,-68,-94,648,36,80,0
218.004,1787221910.837,-66,-94,648,36,80,0
219.004,1787221911.836,-67,-94,648,36,80,0
220.002,1787221912.835,-67,-94,648,36,80,0
221.001,1787221913.834,-68,-94,648,36,80,0
222.005,1787221914.837,-68,-94,648,36,80,0
223.002,1787221915.835,-67,-94,648,36,80,0
224.002,1787221916.834,-69,-94,648,36,80,0
225.000,1787221917.833,-68,-94,648,36,80,0
226.005,1787221918.837,-68,-94,648,36,80,0
227.001,1787221919.833,-70,-94,648,36,80,0
228.002,1787221920.834,-69,-94,137,36,80,0
229.005,1787221921.837,-69,-94,137,36,80,0
230.002,1787221922.835,-70,-94,137,36,80,0
231.000,1787221923.832,-71,-94,137,36,80,0
232.001,1787221924.833,-69,-94,137,36,80,0
233.005,1787221925.837,-70,-94,567,36,80,0
234.001,1787221926.834,-69,-94,567,36,80,0
235.001,1787221927.834,-69,-94,567,36,80,0
236.002,1787221928.834,-69,-94,567,36,80,0
237.002,1787221929.835,-70,-94,567,36,80,0
238.001,1787221930.834,-70,-94,576,36,80,0
239.003,1787221931.835,-70,-94,576,36,80,0
240.002,1787221932.835,-69,-94,576,36,80,0
241.002,1787221933.835,-69,-94,576,36,80,0
242.001,1787221934.834,-70,-94,576,36,80,0
243.005,1787221935.838,-70,-94,576,36,80,0
244.000,1787221936.833,-70,-94,576,36,80,0
245.001,1787221937.834,-70,-94,576,36,80,0
246.005,1787221938.838,-70,-94,576,36,80,0
247.004,1787221939.837,-68,-94,576,36,80,0
248.002,1787221940.835,-69,-94,576,36,80,0
249.004,1787221941.837,-70,-94,576,36,80,0
250.002,1787221942.835,-70,-94,576,36,80,0
251.004,1787221943.837,-67,-94,576,36,80,0
252.002,1787221944.834,-66,-94,576,36,80,0
253.003,1787221945.836,-66,-94,648,36,80,0
254.001,1787221946.834,-68,-94,648,36,80,0
255.002,1787221947.835,-69,-94,648,36,80,0
256.002,1787221948.834,-70,-94,648,36,80,0
257.004,1787221949.837,-68,-94,648,36,80,0
258.005,1787221950.838,-68,-94,648,36,80,0
259.002,1787221951.835,-68,-94,648,36,80,0
260.001,1787221952.834,-68,-94,648,36,80,0
261.004,1787221953.837,-68,-94,648,36,80,0
262.001,1787221954.834,-68,-94,648,36,80,0
263.004,1787221955.837,-68,-94,612,36,80,0
264.004,1787221956.837,-67,-94,612,36,80,0
265.002,1787221957.835,-69,-94,612,36,80,0
266.002,1787221958.835,-70,-94,612,36,80,0
267.001,1787221959.834,-70,-94,612,36,80,0
268.003,1787221960.835,-70,-94,432,36,80,0
269.002,1787221961.835,-70,-94,432,36,80,0
270.004,1787221962.837,-70,-94,432,36,80,0
271.002,1787221963.835,-70,-94,432,36,80,0
272.005,1787221964.838,-70,-94,432,36,80,0
273.002,1787221965.835,-70,-94,544,36,80,0
274.002,1787221966.834,-68,-94,544,36,80,0
275.002,1787221967.836,-68,-94,544,36,80,0
276.002,1787221968.835,-68,-94,544,36,80,0
277.001,1787221969.834,-69,-94,544,36,80,0
278.002,1787221970.835,-71,-94,544,36,80,0
279.001,1787221971.834,-70,-94,544,36,80,0
280.002,1787221972.835,-70,-94,544,36,80,0
281.002,1787221973.836,-70,-94,544,36,80,0
282.002,1787221974.835,-71,-94,544,36,80,0
283.005,1787221975.838,-70,-94,576,36,80,0
284.002,1787221976.836,-69,-94,576,36,80,0
285.004,1787221977.837,-70,-94,576,36,80,0
286.002,1787221978.835,-69,-94,576,36,80,0
287.001,1787221979.834,-69,-94,576,36,80,0
288.005,1787221980.838,-69,-94,576,36,80,0
289.001,1787221981.834,-69,-94,576,36,80,0
290.005,1787221982.838,-69,-94,576,36,80,0
291.000,1787221983.834,-69,-94,576,36,80,0
292.005,1787221984.837,-70,-94,576,36,80,0
293.002,1787221985.836,-70,-94,432,36,80,0
294.001,1787221986.835,-71,-94,432,36,80,0
295.002,1787221987.836,-71,-94,432,36,80,0
296.001,1787221988.835,-69,-94,432,36,80,0
297.004,1787221989.840,-69,-94,432,36,80,0
298.000,1787221990.834,-70,-94,648,36,80,0
299.004,1787221991.837,-67,-94,648,36,80,0
300.001,1787221992.834,-70,-94,648,36,80,0
301.004,1787221993.838,-69,-94,648,36,80,0
302.002,1787221994.835,-69,-94,648,36,80,0
303.005,1787221995.838,-71,-94,432,36,80,0
304.005,1787221996.838,-70,-94,432,36,80,0
305.003,1787221997.837,-71,-94,432,36,80,0
306.005,1787221998.838,-71,-94,432,36,80,0
307.002,1787221999.835,-70,-94,432,36,80,0
308.002,1787222000.835,-70,-94,576,36,80,0
309.001,1787222001.836,-71,-94,576,36,80,0
310.000,1787222002.834,-71,-94,576,36,80,0
311.005,1787222003.839,-70,-94,576,36,80,0
312.005,1787222004.838,-70,-94,576,36,80,0
313.005,1787222005.838,-70,-94,432,36,80,0
314.004,1787222006.838,-70,-94,432,36,80,0
315.001,1787222007.833,-70,-94,432,36,80,0
316.001,1787222008.835,-70,-94,432,36,80,0
317.002,1787222009.836,-70,-94,432,36,80,0
318.001,1787222010.835,-70,-94,576,36,80,0
319.001,1787222011.836,-70,-94,576,36,80,0
320.005,1787222012.839,-70,-94,576,36,80,0
321.004,1787222013.839,-70,-94,576,36,80,0
322.000,1787222014.835,-70,-94,576,36,80,0
323.002,1787222015.836,-70,-94,576,36,80,0
324.001,1787222016.834,-69,-94,576,36,80,0
325.004,1787222017.838,-70,-94,576,36,80,0
326.003,1787222018.836,-71,-94,576,36,80,0
327.001,1787222019.835,-70,-94,576,36,80,0
328.005,1787222020.838,-69,-94,576,36,80,0
329.002,1787222021.836,-70,-94,576,36,80,0
330.005,1787222022.838,-68,-94,576,36,80,0
331.001,1787222023.834,-71,-94,576,36,80,0
332.005,1787222024.838,-71,-94,576,36,80,0
333.003,1787222025.837,-70,-94,432,36,80,0
334.002,1787222026.836,-71,-94,432,36,80,0
335.002,1787222027.835,-71,-94,432,36,80,0
336.000,1787222028.834,-69,-94,432,36,80,0
337.004,1787222029.837,-70,-94,432,36,80,0
338.002,1787222030.836,-69,-94,432,36,80,0
339.002,1787222031.836,-69,-94,432,36,80,0
340.003,1787222032.837,-68,-94,432,36,80,0
341.005,1787222033.839,-67,-94,432,36,80,0
342.002,1787222034.836,-67,-94,432,36,80,0
343.002,1787222035.836,-67,-94,648,36,80,0
344.003,1787222036.836,-67,-94,648,36,80,0
345.005,1787222037.839,-67,-94,648,36,80,0
346.002,1787222038.836,-67,-94,648,36,80,0
347.005,1787222039.838,-68,-94,648,36,80,0
348.002,1787222040.837,-67,-94,648,36,80,0
349.005,1787222041.838,-68,-94,648,36,80,0
350.004,1787222042.838,-67,-94,648,36,80,0
351.004,1787222043.838,-68,-94,648,36,80,0
352.002,1787222044.836,-68,-94,648,36,80,0
353.004,1787222045.838,-67,-94,680,36,80,0
354.001,1787222046.835,-67,-94,680,36,80,0
355.002,1787222047.836,-67,-94,680,36,80,0
356.000,1787222048.834,-67,-94,680,36,80,0
357.004,1787222049.839,-67,-94,680,36,80,0
358.004,1787222050.838,-67,-94,720,36,80,0
359.005,1787222051.839,-67,-94,720,36,80,0
360.001,1787222052.835,-67,-94,720,36,80,0
361.004,1787222053.838,-67,-94,720,36,80,0
362.001,1787222054.835,-67,-94,720,36,80,0
363.005,1787222055.839,-67,-94,648,36,80,0
364.001,1787222056.835,-67,-94,648,36,80,0
365.005,1787222057.839,-67,-94,648,36,80,0
366.005,1787222058.839,-71,-94,648,36,80,0
367.002,1787222059.836,-71,-94,648,36,80,0
368.003,1787222060.836,-68,-94,544,36,80,0
369.004,1787222061.837,-72,-94,544,36,80,0
370.005,1787222062.839,-70,-94,544,36,80,0
371.003,1787222063.837,-70,-94,544,36,80,0
372.001,1787222064.835,-69,-94,544,36,80,0
373.005,1787222065.843,-69,-94,576,36,80,0
374.000,1787222066.834,-69,-94,576,36,80,0
375.005,1787222067.838,-69,-94,576,36,80,0
376.001,1787222068.835,-69,-94,576,36,80,0
377.005,1787222069.839,-69,-94,576,36,80,0
378.003,1787222070.836,-69,-94,612,36,80,0
379.004,1787222071.838,-69,-94,612,36,80,0
380.001,1787222072.835,-70,-94,612,36,80,0
381.002,1787222073.836,-69,-94,612,36,80,0
382.002,1787222074.836,-70,-94,612,36,80,0
383.005,1787222075.839,-69,-94,432,36,80,0
384.001,1787222076.835,-70,-94,432,36,80,0
385.005,1787222077.839,-71,-94,432,36,80,0
